Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Genres,Original Release Date,Current Version Release Date
Traffic Control!,3.0,24.0,0.0,"(0.0,)",Jon Davis,4+,"('EN',)",4474837.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2009-07-19,2009-08-21
Sudoku Infinite,3.5,166.0,0.0,"(0.0,)",Ludovic Landry,4+,"('EN', 'FR', 'JA', 'ES')",10318615.0,"('Games', 'Strategy', 'Education', 'Casual')",2009-08-08,2011-11-17
Cartoon Wars,3.5,35905.0,0.99,"(0.99, 5.99, 2.99)",BLUE,12+,"('EN',)",13216994.0,"('Games', 'Role Playing', 'Strategy')",2009-07-25,2012-10-15
Hexxagon,2.5,268.0,0.99,"(0.0,)",Aleksejs Voloviks,4+,"('EN',)",5334016.0,"('Games', 'Strategy', 'Board', 'Entertainment')",2009-07-23,2017-04-17
Big Deuce - Big 2 Classic,3.0,942.0,0.0,"(2.99,)",38 Softworks Inc.,4+,"('EN', 'ZH', 'ZH')",18093056.0,"('Games', 'Strategy', 'Card', 'Entertainment')",2009-07-24,2018-11-01
Archmage Defense Lite,3.5,3135.0,0.0,"(0.0,)",Nerv Technology,9+,"('EN',)",9205022.0,"('Games', 'Strategy', 'Action', 'Entertainment')",2009-07-30,2010-07-26
Orbital,4.0,1435.0,2.99,"(0.0,)",bitforge Ltd,4+,"('EN', 'FR', 'DE', 'IT', 'ES')",22335488.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2009-08-13,2015-05-29
Tic Tac Toe: World Challenge,3.0,680.0,0.0,"(0.0,)",DigitalFun,4+,"('EN', 'IT', 'ES')",4481024.0,"('Games', 'Entertainment', 'Board', 'Strategy')",2009-06-08,2014-05-13
Stock Wars - Virtual Investing,3.5,3015.0,0.0,"(1.99,)",Continuous Integration Inc.,4+,"('EN',)",10139648.0,"('Finance', 'Simulation', 'Games', 'Strategy')",2009-10-29,2017-11-28
Sudoku Deluxe\xae,4.5,688.0,0.0,"(2.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99)",Mobile Deluxe,4+,"('EN',)",70557696.0,"('Games', 'Travel', 'Strategy', 'Word')",2009-09-23,2017-08-16
Block Drop\xae,4.0,113.0,0.99,"(0.0,)","Freecloud Design, Inc.",4+,"('EN',)",48675840.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2009-06-08,2017-08-05
All American Girls Concentration Memory Game,2.0,291.0,0.99,"(0.0,)","No Tie, LLC",17+,"('EN',)",9900032.0,"('Games', 'Entertainment', 'Strategy', 'Board')",2009-09-18,2016-07-26
Phoenix Emperor 50 Marks,4.5,62.0,0.0,"(19.99, 4.99, 9.99, 49.99, 99.99)","Codxp, Inc",12+,"('EN',)",22518784.0,"('Games', 'Adventure', 'Strategy')",2009-08-21,2015-10-10
Cleopatra\xae,3.5,1054.0,0.0,"(0.0,)",IGT,12+,"('EN',)",5085584.0,"('Games', 'Strategy', 'Entertainment', 'Casino')",2009-04-08,2009-12-15
Bored,3.5,9.0,0.0,"(0.99, 0.99, 0.99)",Patrick Q. Kelly,4+,"('EN',)",16440320.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2009-04-08,2016-09-01
Orient Express: The Train Simulator,3.0,657.0,0.0,"(0.99,)",AppMania,4+,"('EN', 'FR', 'DE', 'IT', 'RU')",25035776.0,"('Games', 'Entertainment', 'Simulation', 'Strategy')",2009-11-08,2016-06-19
Icy Escort,3.0,47338.0,0.99,"(0.0,)",Donut Games,4+,"('EN',)",9214976.0,"('Games', 'Family', 'Strategy')",2009-11-08,2017-12-07
Alice Greenfingers,3.5,1979.0,0.99,"(0.0,)",Donut Games,4+,"('EN',)",9659320.0,"('Games', 'Strategy', 'Simulation', 'Entertainment')",2009-08-22,2010-10-16
Space Control,2.5,654.0,0.99,"(0.0,)",Aleksejs Voloviks,4+,"('EN',)",13483008.0,"('Games', 'Entertainment', 'Strategy', 'Casual')",2009-08-24,2018-08-21
HIARCS Chess,4.0,213.0,9.99,"(0.0,)",Applied Computer Concepts Ltd.,4+,"('EN', 'DE')",22864896.0,"('Games', 'Board', 'Education', 'Strategy')",2009-08-28,2018-08-28
Mobile Aquarium,3.0,15277.0,0.0,"(0.99,)",TLogic.de,4+,"('EN',)",8482816.0,"('Games', 'Simulation', 'Entertainment', 'Strategy')",2009-09-09,2015-03-29
PUSHY lite,3.5,776.0,0.0,"(0.0,)",medienwerkstatt,4+,"('EN', 'FR', 'DE')",64505856.0,"('Games', 'Education', 'Puzzle', 'Strategy')",2009-08-29,2019-04-04
Ancient War,3.5,5378.0,0.0,"(0.99,)",Triniti Interactive Limited,12+,"('EN',)",15120306.0,"('Games', 'Strategy', 'Entertainment', 'Action')",2009-09-19,2013-09-01
Backgammon NJ,4.0,2567.0,4.99,"(4.99, 2.99, 2.99)",Jimmy Hu,4+,"('EN',)",21422080.0,"('Games', 'Board', 'Entertainment', 'Strategy')",2009-01-09,2018-01-16
Pebble Command,2.5,29.0,0.0,"(0.0,)",Pavlos Tsochantaris,4+,"('EN',)",35214336.0,"('Games', 'Entertainment', 'Strategy', 'Action')",2009-01-09,2017-02-28
Yahoo Fantasy Football & more,3.5,199585.0,0.0,"(0.0,)",Yahoo,17+,"('AR', 'BN', 'BG', 'CA', 'HR', 'CS', 'DA', 'NL', 'EN', 'ET', 'FI', 'FR', 'DE', 'EL', 'GU', 'HE', 'HI', 'HU', 'ID', 'GA', 'IT', 'JA', 'KN', 'KO', 'LV', 'LT', 'MS', 'ML', 'MR', 'NB', 'PL', 'PT', 'RO', 'RU', 'SR', 'ZH', 'SK', 'SL', 'ES', 'SV', 'TA', 'TE', 'TH', 'ZH', 'TR', 'UK', 'UR', 'VI')",145777664.0,"('Sports', 'Games', 'Sports', 'Strategy')",2009-08-09,2019-07-27
Chess - Play & Learn,4.5,143719.0,0.0,"(99.99, 6.99, 14.99, 29.99, 49.99, 4.99)",Chess.com,4+,"('AF', 'SQ', 'AR', 'HY', 'AZ', 'EU', 'BE', 'BN', 'BS', 'BG', 'CA', 'HR', 'CS', 'DA', 'NL', 'EN', 'ET', 'FI', 'FR', 'GL', 'KA', 'DE', 'EL', 'HE', 'HI', 'HU', 'IS', 'ID', 'GA', 'IT', 'JA', 'KN', 'KK', 'KO', 'LV', 'LT', 'MK', 'MS', 'NE', 'NB', 'PS', 'FA', 'PL', 'PT', 'PA', 'RO', 'RU', 'SR', 'ZH', 'SI', 'SK', 'SL', 'ES', 'SW', 'SV', 'TG', 'TA', 'TE', 'TH', 'ZH', 'TR', 'TK', 'UK', 'UR', 'UZ', 'VI')",109671424.0,"('Games', 'Strategy', 'Board', 'Entertainment')",2009-10-29,2019-07-24
DodgeDot,3.0,4289.0,0.0,"(0.0,)","Jampaq, Inc.",4+,"('EN',)",24214528.0,"('Games', 'Entertainment', 'Strategy', 'Casual')",2009-02-10,2017-04-09
Mummy: Tomb of the Lost Souls FREE,3.0,178.0,0.0,"(0.0,)",Richard Nguyen,4+,"('EN',)",11965728.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2009-11-18,2011-12-07
Cannon Siege,3.0,694.0,0.0,"(0.0,)",Chad Towns,12+,"('EN',)",7587880.0,"('Games', 'Casual', 'Strategy', 'Entertainment')",2009-09-28,2012-03-21
Slideswipe,5.0,6.0,0.99,"(0.0,)",Plannerhead,4+,"('EN', 'FR', 'DE', 'IT', 'ES')",19798016.0,"('Games', 'Education', 'Strategy')",2010-01-04,2016-04-10
Cows In Space,3.0,46861.0,0.99,"(0.0,)",Donut Games,4+,"('EN',)",8752128.0,"('Games', 'Strategy', 'Family')",2009-09-16,2017-12-07
Fare City: Taxi Mania,3.5,1639.0,0.99,"(0.0,)",Finkly Interactive,4+,"('EN',)",35438592.0,"('Games', 'Strategy', 'Family')",2009-09-17,2016-11-01
Cartoon Wars Lite,4.0,148144.0,0.0,"(0.0,)",BLUE,12+,"('EN',)",12429966.0,"('Games', 'Adventure', 'Strategy')",2009-09-18,2011-09-07
Bloons TD,4.0,7950.0,2.99,"(0.0,)",Ninja Kiwi,4+,"('EN',)",8432232.0,"('Games', 'Strategy', 'Casual')",2009-03-10,2012-11-29
IpickMega,0.0,0.0,0.99,"(0.0,)","Avruk, LLC",4+,"('EN',)",1612800.0,"('Entertainment', 'Casino', 'Games', 'Strategy')",2009-09-23,2017-02-16
Igowin Tutor,3.5,517.0,0.0,"(0.0,)",Smart Games,4+,"('EN',)",22585344.0,"('Games', 'Strategy', 'Board')",2009-09-23,2014-03-22
MILLIONAIRE TYCOON\u2122,3.5,4049.0,0.99,"(0.99, 0.99)",Savy Soda,4+,"('ZH', 'EN', 'FR', 'IT', 'JA', 'KO', 'PT', 'RU')",49016832.0,"('Games', 'Board', 'Business', 'Strategy')",2009-09-28,2015-11-17
Tic Tac Toe 3-in-a-row,3.0,345.0,0.0,"(0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99)",Courtney & Company,4+,"('EN',)",5614592.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2009-01-10,2018-04-18
Chain Rxn Free,3.5,7499.0,0.0,"(0.0,)",Zwigglers Mobile,4+,"('EN',)",1978912.0,"('Games', 'Strategy')",2009-10-11,2010-08-27
Trump It,1.5,18.0,0.0,"(0.0,)",Added Entertainment Ltd,4+,"('EN',)",75976704.0,"('Entertainment', 'Card', 'Games', 'Strategy')",2009-11-19,2018-11-28
Titanic Rescue,3.0,38008.0,0.99,"(0.0,)",Donut Games,4+,"('EN',)",7494656.0,"('Games', 'Family', 'Strategy')",2009-07-10,2017-07-19
Ninja TD Lite,3.5,3650.0,0.0,"(0.0,)",Crazy Carpenter,4+,"('EN',)",16141677.0,"('Games', 'Strategy', 'Action')",2009-09-10,2010-03-17
Naval Fight,2.5,1604.0,0.0,"(0.0,)",Steve Tranby,4+,"('EN',)",7075285.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2009-10-14,2010-12-18
MILLIONAIRE TYCOON\u2122 : Free Realestate Trading Strategy Board Game,3.0,17680.0,0.0,"(0.0,)",Savy Soda,4+,"('ZH', 'EN', 'FR', 'IT', 'JA', 'KO', 'PT', 'RU')",52412416.0,"('Games', 'Entertainment', 'Strategy', 'Board')",2009-11-24,2016-08-07
Chicken Chess,3.5,7.0,0.0,"(0.0,)",Vaibhav Electronics Pvt Ltd,4+,"('EN',)",9431040.0,"('Games', 'Strategy', 'Board', 'Entertainment')",2009-10-30,2018-05-11
Earth Alliance: Earth Defense,0.0,0.0,0.0,"(0.99,)",Nebula Softworlds,9+,"('EN',)",67878912.0,"('Games', 'Entertainment', 'Strategy', 'Simulation')",2009-10-31,2017-08-21
Gypsy Cards,3.0,166.0,0.0,"(0.0,)",Evermagica,9+,"('EN',)",16702740.0,"('Games', 'Entertainment', 'Card', 'Strategy')",2009-10-15,2010-08-18
Missile Pod Launcher,2.0,868.0,0.0,"(0.0,)",Belprog Belprog,12+,"('EN',)",15370240.0,"('Entertainment', 'Games', 'Strategy', 'Casual')",2009-10-22,2016-04-16
Stone Wars,3.5,10785.0,0.0,"(1.99,)",EpicForce Entertainment Ltd.,12+,"('EN', 'FR', 'DE', 'JA', 'ES')",52757132.0,"('Games', 'Action', 'Entertainment', 'Strategy')",2009-10-12,2012-02-11
Catan Classic,4.0,17440.0,4.99,"(4.99, 9.99, 4.99, 1.99, 1.99)",USM,4+,"('NL', 'EN', 'FR', 'DE', 'PT', 'ES')",888494080.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2009-10-25,2019-11-01
Solve Sudoku FREE,2.5,234.0,0.0,"(0.0,)",Procypher Software Co.,4+,"('EN',)",1098368.0,"('Games', 'Puzzle', 'Strategy')",2009-05-11,2009-04-12
TowerMadness Zero,4.0,95466.0,0.0,"(1.99, 1.99, 1.99, 2.99, 1.99, 1.99, 1.99, 1.99, 1.99, 5.99)",Limbic Software,9+,"('EN', 'DE')",58547200.0,"('Games', 'Puzzle', 'Strategy')",2009-10-25,2018-05-03
Vikings\u2122 Free,2.5,295.0,0.0,"(0.0,)","Entertaining Games, Inc.",9+,"('EN',)",5336201.0,"('Games', 'Entertainment', 'Strategy', 'Role Playing')",2010-01-02,2010-01-02
Galaxy Trek,4.0,178.0,0.99,"(0.0,)",George Dimidik,4+,"('EN',)",9961472.0,"('Games', 'Strategy', 'Role Playing')",2009-02-11,2015-01-29
King of Dragon Pass,5.0,960.0,9.99,"(0.0,)","A Sharp, LLC",12+,"('EN',)",364954624.0,"('Games', 'Entertainment', 'Strategy', 'Role Playing')",2011-02-14,2018-10-18
Bad Apples,3.0,3284.0,0.0,"(0.99,)",Metaversal Studios,4+,"('EN',)",34713600.0,"('Games', 'Puzzle', 'Strategy')",2010-01-18,2013-11-20
Sudoku Scrapbook,4.0,63.0,2.99,"(0.0,)",Mighty Mighty Good Games,4+,"('DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'IT', 'JA', 'KO', 'NB', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH')",27623424.0,"('Games', 'Strategy', 'Puzzle')",2009-11-19,2017-05-30
Handgun FREE,2.0,849.0,0.0,"(0.0,)",Belprog Belprog,17+,"('EN',)",16375808.0,"('Entertainment', 'Action', 'Strategy', 'Games')",2009-10-30,2016-02-04
Fare City: Taxi Mania FREE,3.5,532.0,0.0,"(0.0,)",Finkly Interactive,4+,"('EN',)",30134272.0,"('Games', 'Strategy', 'Family')",2009-10-30,2016-11-01
Art Of War 2: Global Confederation,3.0,746.0,0.0,"(0.0,)",Gear Games,9+,"('EN', 'RU')",12349649.0,"('Games', 'Strategy', 'Board')",2009-11-11,2011-03-21
Orbital Free,4.0,3910.0,0.0,"(0.0,)",bitforge Ltd,4+,"('EN', 'FR', 'DE', 'IT', 'ES')",22872064.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2009-01-12,2015-04-20
Arctopia: A Puzzle Game,4.0,118.0,0.0,"(0.0,)",Alexander Williams,4+,"('EN', 'FR')",11697152.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2009-02-11,2018-01-03
"""Traveler's Quest""",4.0,486.0,0.0,"(4.99, 2.99, 34.99, 2.99, 0.99, 0.99, 1.99, 24.99, 1.99, 2.99)",Kitty Code,12+,"('EN',)",283385856.0,"('Games', 'Family', 'Travel', 'Strategy')",2009-11-25,2019-07-30
2012 Tumble,3.5,884.0,0.0,"(0.99,)",Rich Olson,9+,"('EN',)",1250034.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2009-12-11,2009-12-11
Runway Free,3.0,80790.0,0.0,"(0.0,)",Rahul Biswas,4+,"('EN',)",36204544.0,"('Games', 'Strategy', 'Navigation', 'Role Playing')",2009-11-11,2013-10-31
DropZap,3.0,1419.0,0.99,"(0.0,)",Amir Michail,4+,"('EN',)",29578240.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2009-12-11,2015-01-12
Furballs!,3.5,30.0,0.99,"(0.0,)","Freecloud Design, Inc.",9+,"('EN',)",63169536.0,"('Games', 'Casual', 'Entertainment', 'Strategy')",2009-12-11,2017-12-05
"""Tap 'n' Pop Arcade: Group Remove""",3.0,297.0,1.99,"(0.0,)","Software River Solutions, Inc",4+,"('EN',)",3898368.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2009-11-13,2016-09-19
Pinochle Plus,4.0,893.0,3.99,"(0.0,)",fishdog.net,4+,"('EN', 'DE')",43512832.0,"('Games', 'Card', 'Entertainment', 'Strategy')",2009-12-20,2019-02-08
Solo Noble - Peg Solitaire - Free,2.5,240.0,0.0,"(0.99,)",iKreeda Games,4+,"('EN',)",6322647.0,"('Games', 'Board', 'Strategy')",2009-11-17,2010-04-10
Pok\xe9 Dexter - Generation I to VI,3.0,1471.0,0.99,"(0.0,)",iVenus,4+,"('EN', 'FR')",331237376.0,"('Reference', 'Games', 'Strategy', 'Adventure')",2009-11-25,2015-09-21
Age of Conquest: North America,3.5,123.0,3.99,"(0.0,)",Noble Master LLC,12+,"('EN',)",36946944.0,"('Games', 'Board', 'Entertainment', 'Strategy')",2009-11-18,2018-12-10
Jewel Lines Lite,2.5,6630.0,0.0,"(0.0,)","Software River Solutions, Inc",4+,"('EN',)",8592384.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2009-11-18,2017-05-09
Termite,3.5,158.0,0.0,"(0.99,)",Milan Toth,4+,"('EN',)",1202176.0,"('Games', 'Action', 'Strategy')",2009-11-18,2019-10-01
"""Tap 'n' Pop Arcade: Group Remove (FREE)""",2.5,3183.0,0.0,"(0.0,)","Software River Solutions, Inc",4+,"('EN',)",6794240.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2009-11-24,2016-09-21
T-Bomb,0.0,0.0,1.99,"(0.0,)","JS Digital Productions, Inc.",9+,"('EN',)",12795904.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2009-12-22,2018-04-26
Trenches,4.0,26674.0,0.99,"(0.0,)","Catapult Consulting, LLC",17+,"('EN',)",37340259.0,"('Games', 'Strategy', 'Entertainment', 'Action')",2009-12-24,2012-06-12
Solitaire Classic,3.5,17409.0,0.0,"(3.99, 1.99, 1.99)",Iversoft Solutions,4+,"('EN', 'FR', 'DE', 'RU')",211776512.0,"('Games', 'Card', 'Strategy')",2009-11-28,2019-05-07
Fragmental 3D - Build Lines with Falling Blocks!,4.0,84.0,0.99,"(0.0,)",Aesthetic Interactive,4+,"('EN',)",7619584.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2009-04-12,2015-04-11
ShotTacToe,5.0,7.0,0.99,"(0.0,)",Phone Bros,17+,"('EN',)",13151232.0,"('Entertainment', 'Board', 'Strategy', 'Games')",2009-01-12,2016-09-22
European War,3.5,286.0,0.99,"(0.0,)",EASY Inc.,9+,"('EN',)",14863724.0,"('Games', 'Entertainment', 'Strategy', 'Board')",2009-07-12,2011-01-18
Catch-21,3.0,1620.0,0.0,"(0.0,)",Game Show Network,4+,"('EN',)",11439792.0,"('Games', 'Strategy', 'Card')",2009-12-18,2012-05-06
TapOut by Tapjoy,3.5,37435.0,0.0,"(0.0,)",TapJoy,4+,"('EN',)",11333632.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2009-10-12,2014-12-22
Red Conquest! (Episodes 1 & 2!),4.0,532.0,0.99,"(0.0,)",Cat in a Box Games,12+,"('EN',)",19387392.0,"('Games', 'Simulation', 'Entertainment', 'Strategy')",2009-12-12,2016-02-03
Alien Antigens Lite,2.0,18.0,0.0,"(0.0,)",Twisted Noodle llc,4+,"('EN',)",6556139.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2009-12-15,2010-02-16
Shredder Chess Lite,4.0,836.0,0.0,"(0.0,)","Eiko Bleicher, Skizzix.com",4+,"('EN', 'DE')",24859648.0,"('Games', 'Education', 'Board', 'Strategy')",2009-12-18,2017-09-20
Home Sweet Home LITE,3.5,13618.0,0.0,"(2.99,)",Big Blue Bubble,4+,"('EN',)",25593921.0,"('Games', 'Lifestyle', 'Simulation', 'Strategy')",2009-10-12,2012-09-11
Six Logic: Use your Brain!,4.0,64.0,0.99,"(0.0,)",Horacio Jimenez,4+,"('EN', 'ES')",53878784.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2009-12-14,2014-09-25
Zen Wars,4.0,184.0,0.99,"(0.99, 0.99)",subzero.eu,9+,"('EN', 'FR', 'DE', 'JA', 'ZH')",56263680.0,"('Games', 'Strategy', 'Entertainment', 'Casual')",2011-11-08,2017-10-23
3 Boxes,2.5,310.0,0.0,"(0.99,)",Jan Mazurczak,4+,"('EN',)",26754048.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2009-12-17,2017-02-05
Age of Conquest: Asia,3.5,92.0,2.99,"(0.0,)",Noble Master LLC,12+,"('EN',)",37567488.0,"('Games', 'Entertainment', 'Board', 'Strategy')",2009-12-15,2018-12-10
Strimko Lite,3.5,324.0,0.0,"(0.0,)","Puzzlium, Inc.",4+,"('EN', 'JA', 'ES')",13945969.0,"('Games', 'Strategy', 'Puzzle')",2009-12-17,2011-10-21
Rogue Planet - FREE,3.5,1736.0,0.0,"(0.0,)",Agharta Studio,9+,"('EN', 'FR', 'DE', 'IT', 'JA', 'ES')",80186242.0,"('Games', 'Action', 'Strategy')",2009-12-18,2009-12-18
Fragmental 3D Lite - Build Lines with Falling Blocks!,2.5,1377.0,0.0,"(0.0,)",Aesthetic Interactive,4+,"('EN',)",7988224.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2009-12-23,2015-04-11
"""Gerry's Pegs""",2.0,6.0,0.99,"(0.0,)",Gerry Beggs,4+,"('EN', 'FR')",13468672.0,"('Games', 'Strategy', 'Board')",2009-12-20,2016-12-11
Merchant,3.5,96.0,0.0,"(2.99, 3.99, 0.99, 0.99, 9.99, 3.99, 6.99, 3.99, 0.99, 0.99)",Oberon Interactive,4+,"('EN',)",52686848.0,"('Games', 'Social Networking', 'Simulation', 'Strategy')",2014-12-06,2015-01-15
European War Lite,3.5,1739.0,0.0,"(0.0,)",EASY Inc.,9+,"('EN', 'JA', 'ZH', 'ZH')",14912432.0,"('Games', 'Strategy', 'Simulation')",2009-12-31,2011-01-18
Instant Chess,4.0,1009.0,0.0,"(1.99, 1.99, 8.49, 3.99, 0.99, 1.99, 7.99)",InstantChess Ltd,4+,"('EN', 'RU')",123698176.0,"('Games', 'Board', 'Lifestyle', 'Strategy')",2009-12-29,2019-01-18
Solve My Sudoku Penultimate,2.0,602.0,0.0,"(0.0,)",Bata Construction,4+,"('EN', 'FR', 'DE', 'IT', 'JA', 'ES')",215840.0,"('Entertainment', 'Strategy', 'Games', 'Puzzle')",2009-12-29,2011-03-02
Optia,4.0,1335.0,2.99,"(0.0,)",Beder Studios,4+,"('EN',)",32712704.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2009-12-29,2018-11-02
Hipercubo,3.0,86.0,0.0,"(0.0,)",StudioAvante,4+,"('EN', 'PT')",13109248.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2010-11-01,2017-01-17
2012 Zombies vs Aliens Warfare,3.5,37350.0,0.0,"(0.0,)",Infinidy Corp,12+,"('EN',)",14556326.0,"('Games', 'Strategy', 'Role Playing', 'Entertainment')",2010-10-01,2011-11-07
Crazy Chess Random - BA.net,2.0,119.0,0.0,"(0.0,)",Jaime Garcia Ghirelli,4+,"('EN',)",46803968.0,"('Games', 'Board', 'Education', 'Strategy')",2009-12-30,2019-01-30
Bungee Stickmen - Australian Landmarks {LITE +},3.0,1229.0,0.0,"(37.99, 199.99, 0.99)",Poulet Maison Ptd Ltd,12+,"('ZH', 'EN', 'FR', 'DE', 'IT', 'JA', 'ES')",10781853.0,"('Medical', 'Adventure', 'Strategy', 'Games')",2010-01-13,2010-02-27
Bungee Stickmen - Australian Landmarks {LITE +},3.0,1229.0,0.0,"(37.99, 199.99, 0.99)",Poulet Maison Ptd Ltd,12+,"('ZH', 'EN', 'FR', 'DE', 'IT', 'JA', 'ES')",10781853.0,"('Medical', 'Adventure', 'Strategy', 'Games')",2010-01-13,2010-02-27
Tic Tac Toe Countdown,3.5,14.0,0.0,"(0.0,)",Mikito Yoshiya,4+,"('EN',)",9549824.0,"('Games', 'Board', 'Strategy')",2010-07-01,2018-01-04
Space Harvest,4.0,342.0,0.0,"(0.0,)",All-Seeing Interactive,9+,"('EN',)",19326976.0,"('Games', 'Action', 'Strategy')",2010-01-26,2017-12-22
Shark Attack Lite,3.0,254.0,0.0,"(0.0,)",The Clash Soft,4+,"('EN',)",8296134.0,"('Games', 'Casual', 'Strategy')",2010-03-02,2011-05-26
Pinochle,4.5,10311.0,0.0,"(0.0,)",fishdog.net,4+,"('DA', 'NL', 'EN', 'FR', 'DE', 'NO', 'SV', 'TR')",50140160.0,"('Games', 'Strategy', 'Card', 'Entertainment')",2010-11-02,2019-06-20
Space Adventure,2.5,319.0,0.99,"(0.0,)",Aleksejs Voloviks,4+,"('EN',)",47455232.0,"('Games', 'Simulation', 'Entertainment', 'Strategy')",2010-01-20,2018-08-27
M\xfc,4.0,98.0,2.99,"(0.0,)",House Full of Games,4+,"('EN', 'DE', 'PT', 'ES')",11632640.0,"('Games', 'Strategy', 'Entertainment', 'Card')",2010-01-21,2014-11-11
Two Hearts,3.0,49.0,0.0,"(0.0,)",Abbacore LLC,9+,"('EN',)",5049774.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2010-02-15,2010-02-15
TankTigersES,3.5,307.0,0.0,"(0.0,)",RustyRaven,9+,"('EN',)",16819162.0,"('Games', 'Action', 'Strategy')",2010-05-02,2010-05-25
ADMIRAL : Battle for Uranium,3.0,41.0,2.99,"(0.0,)",S.MARSAULT,12+,"('EN',)",47454208.0,"('Games', 'Simulation', 'Entertainment', 'Strategy')",2010-02-19,2016-09-29
Vile Haberdashery,3.0,11.0,0.0,"(0.0,)",Barking Dog Interactive,12+,"('EN',)",19125248.0,"('Games', 'Role Playing', 'Strategy', 'Entertainment')",2010-10-02,2015-10-12
Laser Chess,1.5,200.0,0.0,"(0.0,)",Modular Dreams Inc,4+,"('EN',)",2651122.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2010-01-04,2010-06-04
Worms 2: Armageddon,4.5,9908.0,4.99,"(0.99, 0.99)",Team17 Software Ltd,12+,"('EN',)",529755136.0,"('Games', 'Entertainment', 'Action', 'Strategy')",2010-10-27,2017-01-27
1 2 25,3.0,124.0,0.0,"(0.0,)",Scanraid Ltd,4+,"('EN',)",1224994.0,"('Entertainment', 'Games', 'Puzzle', 'Strategy')",2010-02-19,2010-02-19
"""Akira Watanabe's TsumeShogi, intermediate course""",0.0,0.0,1.99,"(0.0,)",Mynavi Publishing Corporation,4+,"('EN', 'JA')",5771264.0,"('Games', 'Strategy', 'Board', 'Entertainment')",2010-02-18,2015-09-23
Taxi Gone Crazy,3.5,6381.0,0.0,"(0.0,)",Social Mobile Designs LLC,4+,"('EN',)",6678875.0,"('Games', 'Entertainment', 'Action', 'Strategy')",2010-02-20,2013-03-22
Sync-Ball,5.0,37.0,0.99,"(0.0,)","Tozai, Inc.",4+,"('EN',)",8821760.0,"('Games', 'Strategy', 'Puzzle', 'Education')",2010-08-03,2017-04-11
Musket & Artillery: American Revolutionary War Lite,3.5,1456.0,0.0,"(0.0,)",EASY Inc.,9+,"('EN', 'FR', 'DE', 'JA', 'ZH', 'ES', 'ZH')",27736030.0,"('Games', 'Board', 'Entertainment', 'Strategy')",2010-02-20,2011-03-02
64andWomen,0.0,0.0,1.99,"(0.0,)","Avruk, LLC",4+,"('EN',)",8813568.0,"('Sports', 'Games', 'Strategy', 'Sports')",2010-02-25,2017-01-27
Bubble Shooter Classic,2.5,272.0,0.99,"(0.99,)",Absolutist Ltd,4+,"('EN',)",10806272.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2010-02-25,2017-11-28
Chess+More,3.0,157.0,1.99,"(0.0,)",Joshua Minor,4+,"('EN',)",12133376.0,"('Games', 'Strategy')",2010-03-23,2018-03-01
Chicks,3.0,13433.0,0.0,"(0.99,)",Triniti Interactive Limited,4+,"('EN',)",29326612.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2010-03-28,2012-11-20
Shogi Lv.100 (Japanese Chess),4.5,28.0,2.99,"(2.99, 11.99)",UNBALANCE Corporation,4+,"('EN', 'JA')",23948288.0,"('Games', 'Strategy', 'Board', 'Entertainment')",2010-04-03,2018-02-08
Mills And More Lite,3.0,17.0,0.0,"(0.0,)",MeganetSoft,4+,"('EN', 'HU')",2708572.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2010-05-03,2010-11-30
