id,merchant_id,customer_id,coupon_id,bill_amount,ts
577,31,267,360,4600,2017-11-27 19:22:09
578,116,717,35,1400,2018-02-13 02:36:44
579,188,317,89,700,2018-08-22 15:02:18
580,58,1375,200,300,2017-08-12 07:58:19
581,166,1373,263,1600,2017-05-17 08:32:04
582,175,466,97,1000,2018-02-09 14:32:36
583,61,515,397,3100,2018-10-08 01:33:04
584,106,1316,358,3500,2018-05-22 20:10:25
585,103,1159,332,1700,2018-01-29 07:56:27
586,165,473,316,4100,2019-01-14 09:28:07
587,14,857,229,2300,2017-06-24 09:23:33
588,24,617,377,1300,2018-08-28 01:25:19
589,8,454,16,4600,2018-02-12 04:24:26
590,115,25,263,2200,2018-09-04 07:44:49
591,125,1360,38,1200,2017-12-20 04:49:08
592,81,220,186,2900,2018-12-28 18:59:14
593,39,489,112,5000,2018-06-14 03:21:38
594,16,855,11,3200,2017-08-06 22:49:16
595,52,1294,106,2200,2017-12-03 04:45:13
596,132,169,347,3300,2017-05-26 13:49:01
597,120,1019,67,4500,2018-11-05 09:21:02
598,123,1157,380,4200,2017-08-04 12:39:52
599,46,1456,247,800,2018-09-09 18:58:22
600,189,281,285,5000,2017-11-05 11:46:42
601,125,176,379,2600,2017-06-11 11:19:20
602,110,664,193,3700,2018-02-25 20:56:54
603,58,181,145,4400,2017-12-09 00:22:36
604,109,1130,189,4100,2018-06-29 11:06:47
605,157,1477,192,1700,2018-12-11 04:35:45
606,192,293,212,2100,2017-11-15 21:25:23
607,47,102,399,4500,2018-11-17 19:53:25
608,125,445,140,2200,2019-02-18 03:21:34
609,132,14,238,2000,2018-06-07 16:09:57
610,12,979,342,2200,2018-04-30 16:54:17
611,104,1465,348,500,2017-05-02 08:05:41
612,13,469,296,4300,2017-06-28 12:49:11
613,18,366,181,1800,2018-06-20 05:11:31
614,167,493,179,2600,2018-12-01 12:45:57
615,182,1308,187,4700,2017-09-05 08:04:22
616,18,569,121,700,2017-07-19 22:55:11
617,91,259,213,3500,2017-10-16 08:42:16
618,37,849,124,4400,2018-11-25 04:11:46
619,194,554,295,4100,2019-01-16 14:03:55
620,31,604,141,4400,2018-05-20 20:28:42
621,157,1141,220,400,2017-07-29 21:22:51
622,151,630,212,5000,2018-12-28 20:31:04
623,177,855,96,4900,2017-07-06 18:50:11
624,117,1322,114,900,2017-10-14 12:12:19
625,178,1276,19,3700,2018-02-27 16:34:41
626,15,821,112,2300,2018-01-08 13:23:08
627,89,800,199,300,2019-02-01 23:48:19
628,160,39,210,4900,2018-08-14 22:40:47
629,95,912,302,2200,2019-01-21 11:14:22
630,113,920,378,500,2019-03-04 17:59:29
631,188,1454,114,3500,2017-06-05 19:38:51
632,80,317,353,4900,2018-01-25 21:38:56
633,35,103,344,3500,2018-04-16 20:15:15
634,1,698,33,4900,2018-10-26 05:37:52
635,33,361,353,3100,2018-08-08 10:05:25
636,93,1339,296,4200,2018-11-19 21:36:51
637,8,45,53,3100,2018-03-17 19:51:02
638,182,181,399,1500,2018-12-22 19:30:56
639,183,49,301,900,2018-08-20 04:14:55
640,23,1137,135,3500,2018-07-11 04:52:05
641,80,597,372,4000,2018-05-01 12:53:11
642,88,34,128,5000,2018-04-18 22:47:20
643,173,1364,23,4600,2018-06-27 14:41:37
644,172,803,4,3500,2017-07-04 02:33:36
645,104,1140,56,2600,2018-05-26 12:06:20
646,50,817,320,4600,2018-12-11 07:27:15
647,147,685,370,4800,2017-09-09 11:25:14
648,182,1285,50,1000,2018-02-17 11:58:05
649,114,830,333,1000,2018-09-12 00:43:57
650,200,1148,17,2100,2018-12-29 18:16:58
651,51,1167,200,3700,2019-01-31 22:12:00
652,173,1179,58,1800,2017-04-23 17:48:30
653,6,452,347,100,2018-09-08 03:32:36
654,60,1113,227,4300,2019-03-05 09:46:00
655,100,923,161,4200,2018-02-28 20:54:20
656,30,270,388,2600,2018-10-25 03:38:07
657,136,781,22,1700,2018-05-13 22:54:35
658,83,1310,186,2900,2018-01-18 19:24:00
659,36,1439,296,3400,2018-02-07 18:04:28
660,122,205,30,4900,2018-03-14 22:05:28
661,84,1493,71,2300,2018-08-08 22:19:01
662,198,608,100,4000,2017-07-19 22:26:17
663,161,1043,172,1800,2017-10-27 18:20:45
664,197,1194,260,4500,2017-06-28 12:16:30
665,150,573,66,3200,2018-08-27 21:25:53
666,29,765,366,5000,2018-05-17 15:50:57
667,152,485,42,1900,2019-02-09 17:10:49
668,72,269,384,3500,2018-09-29 21:19:23
669,62,1308,57,3900,2018-02-23 16:14:23
670,144,890,291,1800,2017-05-20 23:08:10
671,84,1484,345,3300,2017-05-23 00:54:41
672,32,538,202,5000,2018-06-29 02:23:43
673,171,539,212,1900,2017-04-09 19:15:22
674,21,1412,163,3900,2018-08-27 02:09:29
675,84,1094,315,3200,2018-11-09 01:14:51
676,172,1080,69,200,2019-01-19 06:40:02
677,29,427,58,2300,2018-06-08 10:41:47
678,72,192,281,4400,2017-09-25 05:54:14
679,186,65,128,1200,2017-06-23 21:38:40
680,176,1273,97,3800,2018-10-20 00:00:58
681,93,422,181,2500,2018-03-26 06:51:48
682,14,785,198,1900,2018-02-10 07:35:41
683,161,938,102,2900,2018-04-13 23:47:45
684,89,1396,164,2200,2018-02-27 00:38:48
685,104,75,14,600,2018-04-11 23:21:24
686,87,1385,26,1100,2018-09-25 17:53:05
687,124,323,70,2200,2018-09-03 19:46:00
688,70,1077,235,3000,2018-12-08 12:29:14
689,119,1003,206,3800,2018-07-17 03:25:24
690,158,682,195,1300,2018-11-26 13:12:33
691,92,886,79,4200,2018-03-10 05:54:05
692,169,172,278,4300,2017-04-14 14:26:09
693,84,1127,56,1300,2017-12-10 18:53:39
694,98,904,282,3100,2018-01-23 12:59:09
695,15,363,189,4200,2019-01-14 09:04:02
696,139,1343,51,5000,2018-03-04 09:02:38
697,90,1161,320,5000,2019-01-11 15:19:32
698,180,992,275,1500,2018-12-27 16:20:26
699,16,1169,375,3600,2017-08-09 00:30:12
700,2,74,368,3100,2017-12-04 17:28:11
701,34,1419,106,2400,2017-06-06 22:48:36
702,72,841,112,1900,2017-08-18 21:11:22
703,16,236,55,3400,2018-07-26 20:18:52
704,155,1,368,2000,2018-01-15 13:06:27
705,198,880,218,100,2017-09-11 07:56:31
706,172,144,27,3300,2017-05-29 15:11:45
707,111,348,340,1200,2018-02-24 01:25:24
708,44,729,125,1000,2018-08-31 08:59:58
709,93,1298,84,1300,2019-03-16 00:22:27
710,171,872,95,4600,2019-02-08 06:20:01
711,33,648,368,400,2018-03-20 18:38:37
712,1,608,77,300,2019-03-18 08:16:21
713,112,1200,129,1700,2018-01-27 10:03:27
714,88,802,285,1000,2018-07-24 17:57:19
715,131,1345,302,3400,2018-10-31 19:13:34
716,161,710,100,2300,2017-08-03 03:40:18
717,129,821,161,1500,2018-03-18 07:50:14
718,16,1320,127,1300,2018-11-29 01:46:02
719,46,1074,399,1500,2018-03-20 07:53:23
720,112,517,201,2700,2018-01-30 06:05:16
721,131,1373,277,2700,2017-04-23 15:08:36
722,35,800,45,2900,2017-05-29 22:13:39
723,12,437,203,4400,2017-08-26 19:13:51
724,188,764,279,300,2018-02-06 23:49:30
725,148,178,163,1200,2018-06-09 20:58:32
726,38,487,177,2200,2018-02-13 07:49:55
727,124,1463,40,2900,2017-11-05 14:21:20
728,104,76,334,800,2018-08-25 03:40:59
729,160,769,61,3700,2017-07-21 16:31:45
730,148,176,88,4100,2018-07-17 04:27:10
731,143,619,328,1600,2017-10-11 14:12:52
732,9,989,51,600,2017-07-17 15:22:14
733,196,1118,242,3500,2018-01-01 00:02:21
734,12,129,151,400,2017-08-03 16:20:03
735,102,794,64,500,2017-10-17 03:26:18
736,109,1323,152,700,2017-08-16 12:41:30
737,21,215,335,2400,2017-09-07 21:22:42
738,22,525,263,2600,2019-01-23 18:15:44
739,91,477,225,3900,2017-09-13 00:04:45
740,21,574,166,4900,2018-04-11 15:55:25
741,193,194,341,100,2018-11-22 04:26:39
742,4,811,20,3400,2018-11-15 20:47:10
743,78,526,293,4800,2018-01-02 08:25:33
744,129,278,379,3000,2017-09-11 09:56:13
745,95,1468,156,3100,2018-05-10 22:37:59
746,30,825,395,900,2017-09-07 16:16:53
747,195,1419,41,3000,2017-05-09 14:33:05
748,67,956,282,2700,2017-07-25 02:50:24
749,144,1060,127,2700,2017-09-02 11:08:19
750,60,312,351,4600,2018-03-17 05:33:23
751,29,436,158,500,2017-06-14 01:55:15
752,100,667,145,1500,2018-06-23 17:24:51
753,55,984,395,700,2017-04-15 14:22:14
754,177,1065,240,1300,2018-04-04 09:02:12
755,54,1291,214,4600,2018-03-01 03:06:00
756,168,801,181,2500,2018-04-24 19:33:53
757,200,310,90,2300,2017-08-19 00:45:52
758,44,460,131,3500,2019-03-24 14:30:01
759,35,921,57,3800,2019-03-07 17:16:39
760,170,359,398,900,2018-06-28 06:06:22
761,38,199,316,1000,2018-03-31 19:27:17
762,91,33,120,2900,2017-06-06 14:11:04
763,9,1401,109,1500,2018-10-23 19:28:28
764,142,264,231,3100,2018-02-19 21:53:15
765,88,634,61,4800,2018-12-13 02:49:38
766,44,318,19,2500,2019-02-08 05:17:12
767,192,501,336,3200,2017-10-22 00:17:43
768,176,1285,42,4200,2018-02-08 00:58:19
769,138,495,31,4300,2017-07-17 04:25:10
770,162,724,347,4500,2017-04-13 00:43:01
771,110,684,235,4400,2017-09-09 05:16:29
772,34,1155,3,4600,2017-09-07 09:06:12
773,143,104,108,2500,2017-08-22 18:41:43
774,72,526,10,600,2018-09-01 06:41:06
775,116,1398,271,2400,2018-11-24 22:28:17
776,31,787,229,400,2017-06-28 12:23:44
777,3,1386,157,4700,2017-12-26 02:52:22
778,137,276,117,2800,2017-07-16 06:16:55
779,47,1311,77,1500,2017-04-02 15:05:04
780,88,965,30,200,2018-11-07 13:53:23
781,48,1370,271,700,2017-09-08 07:04:07
782,14,1144,302,3800,2017-11-03 18:57:24
783,167,510,31,600,2018-01-19 04:23:18
784,105,358,137,2900,2018-08-07 12:46:45
785,90,913,378,4400,2018-04-03 10:07:24
786,69,342,228,2500,2018-02-08 22:46:34
787,33,1394,305,2200,2018-07-29 07:06:22
788,73,252,162,1400,2017-10-21 23:02:53
789,83,16,108,1700,2018-11-01 19:26:03
790,43,977,206,1000,2017-07-06 06:34:30
791,181,306,378,1700,2017-05-28 03:10:55
792,29,775,362,1300,2017-07-07 11:57:37
793,49,913,399,4800,2017-07-22 04:33:55
794,111,476,115,2400,2018-12-03 06:31:41
795,99,814,291,4600,2017-12-02 10:29:28
796,68,1015,255,3500,2018-09-01 08:29:57
797,44,1389,328,800,2018-10-23 19:13:48
798,122,135,199,3200,2017-11-15 16:49:14
799,49,1320,17,4900,2018-05-13 07:27:14
800,89,979,155,4500,2017-11-23 11:43:35
801,178,349,122,400,2017-10-28 17:19:24
802,18,246,172,1200,2018-07-18 23:26:53
803,46,669,239,3600,2018-12-21 09:31:46
804,197,329,233,1400,2017-12-07 13:18:31
805,59,81,5,1400,2018-05-10 22:34:06
806,193,1497,88,4000,2018-01-06 08:38:29
807,16,1051,369,2100,2018-11-10 22:19:50
808,23,362,68,600,2018-09-01 01:09:59
809,13,1262,322,3200,2018-06-15 01:05:02
810,79,699,275,1600,2018-03-26 16:34:11
811,119,502,218,200,2017-11-16 17:43:04
812,57,211,161,1900,2017-06-07 00:03:37
813,155,1133,205,300,2019-03-07 04:06:37
814,89,654,116,1200,2018-11-02 22:05:00
815,186,498,250,1200,2018-04-13 23:23:08
816,185,556,195,2500,2019-01-06 02:09:33
817,81,764,122,1200,2018-11-13 11:07:10
818,156,205,117,3300,2018-12-28 17:49:35
819,120,178,123,4700,2017-07-25 20:06:16
820,105,1345,182,3600,2018-03-27 18:57:34
821,123,979,184,1400,2017-08-29 06:53:20
822,101,1007,127,400,2018-11-25 12:40:55
823,61,728,17,3800,2018-06-24 07:07:22
824,68,302,248,4800,2018-10-07 15:01:22
825,182,527,306,3200,2018-09-22 23:40:45
826,39,1370,101,600,2018-09-01 01:12:24
827,50,323,140,3100,2018-03-25 13:01:24
828,73,614,76,600,2017-09-10 22:40:25
829,148,934,283,4200,2018-08-26 04:21:11
830,193,1146,313,4700,2017-09-19 20:04:17
831,166,940,376,100,2017-07-21 18:15:17
832,4,731,249,2400,2018-12-18 06:07:53
833,158,789,161,2000,2017-10-01 05:31:13
834,149,1152,156,1900,2018-06-19 20:56:49
835,22,1227,316,2800,2019-03-20 16:04:15
836,131,40,32,900,2017-11-02 19:31:02
837,58,741,153,5000,2018-11-10 18:58:03
838,149,795,253,1700,2019-03-10 19:50:35
839,58,360,276,4100,2019-01-21 14:28:12
840,194,965,299,4500,2018-11-27 01:20:28
841,125,1138,379,4000,2018-04-04 05:44:01
842,104,1364,166,2200,2017-07-25 08:11:51
843,183,1414,102,2200,2017-06-23 06:12:15
844,25,490,19,1600,2019-01-25 01:19:07
845,79,339,327,1000,2018-02-12 07:19:38
846,42,55,110,4500,2017-06-25 09:24:30
847,123,163,121,500,2018-02-28 23:59:50
848,117,242,171,1300,2017-06-06 18:56:36
849,95,1244,80,4900,2018-01-05 07:25:47
850,159,919,39,4200,2018-11-14 06:51:14
851,47,513,263,200,2017-04-09 12:02:22
852,19,1415,198,800,2019-03-24 21:23:45
853,31,250,360,700,2018-11-09 10:08:29
854,12,340,347,4400,2018-12-18 04:18:30
855,148,981,308,1100,2018-04-28 13:21:36
856,94,1225,192,3200,2017-09-29 02:41:03
857,81,224,170,1200,2018-11-01 17:58:05
858,199,248,153,5000,2017-09-09 15:00:12
859,83,989,236,500,2018-06-27 01:54:00
860,29,1030,26,2000,2017-07-31 04:11:23
861,87,635,123,4300,2018-05-02 20:04:45
862,75,936,257,800,2017-09-27 06:24:55
863,93,1043,150,3000,2017-09-04 02:03:17
864,170,601,221,1500,2018-12-03 10:04:31
865,88,768,195,400,2017-05-09 06:43:44
866,107,678,293,200,2018-09-04 10:41:33
867,1,792,139,1700,2017-12-26 03:13:46
868,157,711,58,1500,2018-02-15 19:46:53
869,16,818,303,1900,2017-08-14 07:06:34
870,107,952,216,4200,2018-04-10 21:33:29
871,81,1420,80,4500,2018-03-13 16:39:56
872,73,277,274,4900,2018-05-26 21:39:44
873,33,692,355,500,2018-04-21 09:24:20
874,57,552,255,4900,2017-08-08 10:08:20
875,156,1193,239,1800,2017-08-11 01:59:23
876,83,223,232,2800,2017-08-04 06:15:25
877,18,980,102,2700,2017-09-26 12:00:42
878,195,42,42,4800,2017-04-11 08:04:58
879,69,1099,386,4100,2018-01-31 08:22:14
880,168,463,231,4300,2018-05-31 20:51:02
881,146,1177,137,1300,2018-08-23 05:44:54
882,158,608,384,2900,2017-09-13 21:36:52
883,167,613,150,2400,2018-04-11 01:34:08
884,76,469,206,4400,2018-08-31 09:09:14
885,34,1449,81,100,2017-08-16 14:55:50
886,58,257,205,4500,2017-12-14 15:34:18
887,149,782,162,2700,2018-09-22 10:13:12
888,148,838,166,3700,2017-05-13 16:21:04
889,151,1467,145,3000,2018-07-06 19:36:41
890,182,303,164,1800,2018-10-10 23:32:53
891,121,1074,220,3000,2017-05-05 01:42:41
892,83,34,193,4900,2018-11-08 14:11:47
893,5,998,117,3600,2018-03-28 02:38:55
894,137,873,15,1600,2019-03-06 08:56:02
895,94,100,79,1800,2019-02-24 13:22:53
896,61,718,92,300,2017-06-18 19:31:04
897,130,1039,307,4000,2018-04-18 02:00:21
898,60,683,208,800,2018-10-12 05:50:57
899,116,550,165,200,2017-04-23 10:41:11
900,41,1384,167,4400,2017-04-16 11:37:09
901,18,326,186,4700,2019-03-08 10:26:00
902,56,1164,391,2600,2018-11-05 18:59:07
903,170,62,137,2100,2017-08-28 06:15:45
904,143,1383,47,1700,2018-10-23 15:43:00
905,187,88,100,3500,2017-12-18 15:13:25
906,44,983,212,3100,2019-03-15 14:07:11
907,46,473,4,1000,2018-03-24 03:31:00
908,7,518,14,2000,2017-06-18 18:43:48
909,114,1192,125,4000,2018-06-15 06:51:15
910,9,1441,171,1100,2019-01-09 23:57:21
911,187,1043,360,4700,2017-05-16 03:27:14
912,178,569,293,1800,2017-12-06 02:08:40
913,147,876,93,4400,2017-10-09 17:06:59
914,10,101,367,2600,2017-05-07 05:53:15
915,58,394,86,5000,2018-01-08 17:18:34
916,98,773,229,400,2019-01-31 10:44:40
917,179,1228,169,3300,2018-06-02 08:56:45
918,100,875,303,300,2018-12-24 22:40:47
919,177,1193,145,1000,2018-02-01 08:29:38
920,85,1251,210,3100,2019-01-09 08:26:53
921,163,643,301,4600,2018-12-02 23:17:35
922,114,992,46,4300,2018-05-18 14:19:41
923,47,889,193,3000,2017-09-11 01:11:21
924,99,1337,221,4500,2018-11-11 01:50:22
925,38,286,190,200,2018-04-19 23:33:08
926,50,471,340,2900,2019-03-16 03:25:57
927,5,899,233,1000,2018-06-11 16:00:24
928,112,1101,215,100,2018-03-07 15:56:03
929,188,335,289,800,2018-10-11 11:48:46
930,77,1217,214,2100,2017-06-27 12:24:12
931,43,693,256,4900,2017-09-11 08:22:44
932,172,71,135,2600,2019-03-08 20:00:14
933,70,683,224,500,2019-01-21 05:32:08
934,121,75,48,3500,2018-04-15 19:38:41
935,115,1252,120,600,2018-09-07 19:02:06
936,139,926,176,1500,2018-03-05 03:22:23
937,117,657,354,2900,2017-12-20 02:41:57
938,80,233,147,4600,2018-12-01 15:40:07
939,127,1140,350,4500,2018-03-21 09:17:14
940,113,1140,164,4700,2018-05-10 00:40:51
941,188,1077,315,1100,2018-11-29 22:25:35
942,73,593,208,3700,2019-03-11 09:42:06
943,166,1469,169,4300,2018-12-25 17:07:39
944,44,718,154,4600,2017-09-10 09:26:58
945,30,1236,264,2400,2018-05-24 17:32:16
946,53,81,250,4500,2017-08-05 23:05:09
947,91,678,110,2900,2018-05-31 05:20:30
948,10,227,24,700,2019-02-27 22:44:31
949,147,582,90,1200,2018-11-04 18:35:36
950,55,1378,273,4800,2019-01-10 00:43:45
951,158,554,101,1100,2018-07-28 01:22:55
952,119,523,316,200,2019-03-25 17:01:02
953,25,320,202,1800,2019-02-18 05:56:19
954,198,923,237,3000,2017-10-06 13:12:00
955,103,1020,91,2300,2017-04-27 17:07:45
956,70,805,340,4100,2019-03-25 19:27:54
957,22,1475,292,1800,2019-02-13 02:00:54
958,192,581,96,4300,2018-03-07 10:03:52
959,165,49,47,1300,2017-07-30 01:49:28
960,27,44,297,4200,2018-11-26 11:15:53
961,199,351,38,1500,2019-01-16 05:12:31
962,83,1453,138,4500,2017-10-04 04:34:45
963,142,1320,323,4900,2018-04-25 07:18:40
964,122,835,67,300,2019-03-14 14:03:52
965,99,1495,74,600,2018-07-03 01:50:41
966,71,422,77,2800,2017-11-03 06:18:46
967,90,858,153,3800,2018-04-15 13:11:28
968,125,26,111,5000,2018-05-18 18:23:05
969,83,311,95,3200,2018-02-12 18:56:11
970,35,420,155,3200,2017-12-12 20:58:56
971,52,1274,328,2400,2018-07-11 06:57:13
972,35,1104,79,1800,2017-11-19 04:42:01
973,130,131,100,2100,2019-01-11 13:51:45
974,130,934,338,1400,2018-01-04 21:31:41
975,76,1103,379,2400,2019-01-15 09:12:43
976,121,1436,167,4300,2018-12-26 22:10:23
977,58,36,28,2600,2017-05-15 11:42:24
978,24,521,330,1500,2018-06-14 04:12:06
979,198,474,273,1300,2018-07-16 02:55:01
980,148,447,268,4000,2018-05-13 21:33:07
981,157,658,150,4600,2018-12-30 05:58:42
982,58,510,2,3500,2018-11-06 15:29:10
983,140,127,289,4600,2018-11-02 10:36:26
984,135,505,361,4000,2018-07-29 14:55:14
985,124,284,25,2900,2017-09-08 08:31:06
986,35,1404,177,2600,2017-11-12 13:48:38
987,55,55,120,2700,2018-06-20 04:29:44
988,117,931,223,2000,2017-06-14 15:53:36
989,28,1008,345,3900,2019-02-25 07:42:41
990,165,1104,41,2600,2018-07-13 22:31:42
991,5,437,221,3600,2019-03-31 02:28:16
992,156,619,218,2200,2017-08-04 05:59:01
993,58,1461,73,3700,2018-07-21 16:21:54
994,151,1212,163,2800,2017-08-03 09:45:07
995,163,1233,384,2800,2018-02-14 04:51:09
996,126,300,204,5000,2018-05-09 00:46:39
997,64,792,37,2000,2018-02-14 12:48:56
998,7,1361,183,500,2017-05-21 19:49:50
999,66,173,74,1300,2018-07-28 13:20:44
1000,171,788,132,4600,2018-05-11 13:38:59
1001,128,971,387,2400,2018-09-04 21:29:36
1002,19,857,327,1500,2017-06-18 05:03:45
1003,174,212,316,2900,2018-10-30 02:47:42
1004,1,493,24,3600,2018-01-09 16:53:56
1005,118,362,261,2500,2017-04-22 14:01:05
1006,45,266,303,3000,2018-11-16 18:05:12
1007,168,950,313,3000,2019-01-09 14:56:38
1008,169,1457,399,1000,2018-05-02 14:29:57
1009,101,31,84,3100,2019-03-13 23:02:48
1010,140,145,355,3100,2018-10-20 11:03:45
1011,143,156,393,2700,2017-07-21 19:42:44
1012,193,862,100,1900,2018-08-08 23:54:04
1013,21,478,332,1200,2019-03-15 03:44:13
1014,164,433,383,4000,2017-12-02 06:45:08
1015,35,300,64,3800,2019-03-21 22:36:45
1016,77,780,163,3000,2018-01-03 23:05:51
1017,133,1351,26,4000,2018-11-13 05:12:57
1018,4,781,43,1500,2017-07-25 09:48:51
1019,109,1454,381,1000,2017-08-08 05:13:40
1020,45,754,367,3400,2017-06-24 09:31:32
1021,20,331,329,1100,2018-06-23 00:32:58
1022,19,536,90,2500,2019-01-17 03:00:14
1023,5,1190,191,2700,2019-02-10 10:45:34
1024,15,1372,17,4000,2019-03-14 06:57:02
1025,92,1305,360,3700,2017-11-19 15:01:23
1026,101,1391,25,1400,2017-04-29 03:08:36
1027,59,1182,20,3300,2018-10-21 12:20:34
1028,44,324,393,3900,2018-05-28 04:40:46
1029,103,546,353,4600,2018-04-16 01:36:45
1030,142,365,105,4400,2018-05-29 14:52:18
1031,115,1484,357,3800,2018-06-02 17:47:51
1032,68,1115,366,1200,2018-11-27 18:08:56
1033,9,1103,272,4100,2018-04-23 05:12:05
1034,13,257,278,1100,2017-10-09 09:00:32
1035,62,1125,358,3800,2017-04-22 06:52:44
1036,66,1088,170,1800,2018-09-20 00:05:42
1037,107,817,274,3800,2018-11-15 23:50:25
1038,191,889,326,1200,2017-12-18 01:32:58
1039,16,1457,36,1900,2018-04-17 17:29:04
1040,34,317,186,1300,2019-02-04 19:53:52
1041,22,1111,98,1300,2019-03-11 10:49:38
1042,169,1441,353,2900,2018-04-13 09:46:57
1043,150,1442,116,1600,2019-03-15 10:25:44
1044,169,1267,199,5000,2019-03-15 16:36:54
1045,9,186,91,600,2018-04-09 04:22:57
1046,127,841,5,2500,2018-06-09 15:57:06
1047,119,1292,165,700,2018-12-14 13:05:10
1048,73,1491,35,4400,2017-11-04 09:41:45
1049,192,643,116,3900,2019-03-05 03:22:10
1050,35,247,309,200,2017-11-22 15:57:09
1051,31,394,321,3900,2018-02-10 16:42:12
1052,60,1366,95,4600,2017-07-07 06:34:14
1053,184,1219,89,1200,2017-11-12 22:54:41
1054,143,153,281,2800,2017-08-23 18:10:04
1055,79,1023,165,2100,2018-07-25 04:18:10
1056,6,385,223,500,2017-05-07 18:52:04
1057,124,850,296,2300,2018-05-30 17:34:17
1058,127,1270,372,4000,2018-01-03 03:06:32
1059,80,277,57,4700,2017-12-14 08:54:54
1060,54,1192,286,1900,2018-04-12 22:03:51
1061,165,245,230,1400,2017-07-21 01:14:13
1062,92,165,377,4600,2019-03-03 13:25:48
1063,68,502,190,4500,2018-07-19 10:42:18
1064,61,409,49,1200,2018-01-09 12:30:05
1065,140,743,220,1900,2017-10-13 02:35:00
1066,175,195,299,2400,2018-05-29 10:11:12
1067,162,1103,324,3900,2017-12-29 09:27:35
1068,154,390,31,2000,2018-08-02 17:09:00
1069,76,237,31,500,2018-02-26 02:34:33
1070,184,431,108,100,2018-11-02 10:22:36
1071,10,846,356,500,2017-09-19 15:11:54
1072,152,827,59,600,2018-06-10 06:32:35
1073,23,424,383,4700,2017-08-06 06:03:24
1074,162,255,343,4700,2017-04-30 11:14:08
1075,171,1458,148,100,2018-10-01 04:41:10
1076,21,35,42,1900,2018-04-17 06:27:52
1077,157,459,250,3500,2018-08-15 10:38:57
1078,48,517,296,3800,2018-02-09 20:33:16
1079,102,484,162,1200,2018-01-12 20:33:45
1080,36,206,359,1500,2018-05-30 11:51:37
1081,99,1201,276,4800,2018-12-05 19:56:15
1082,22,1223,185,4100,2019-02-16 10:17:37
1083,95,984,328,4100,2018-11-12 09:00:38
1084,164,352,342,2400,2018-05-18 08:11:12
1085,108,1046,210,4500,2018-03-23 07:49:52
1086,125,87,129,4100,2017-09-07 02:26:54
1087,177,974,135,500,2017-07-05 10:32:58
1088,49,852,253,1600,2017-12-16 07:40:18
1089,78,1472,384,4000,2017-12-16 11:53:36
1090,185,629,392,1600,2018-10-17 09:27:28
